FormattedTitle;primary_code;index_entry;parsedCodes;tags;priority;id;charCount
Leucémie promyélocytaire aiguë;C92.4;Leucémie;"[""C92.4""]";[];0;8393;30
Leucémie monocytoïde;C93;Leucémie;"[""C93""]";[];0;8394;20
Leucémie monoblastique/monocytaire aiguë;C93.0;Leucémie;"[""C93.0""]";[];0;8395;40
Leucémie aiguë monoblastique;C93.00;Leucémie;"[""C93.00""]";[];0;8396;28
Leucémie monocytaire chronique;C93.10;Leucémie;"[""C93.10""]";[];0;8397;30
Leucémie monocytaire de Naegeli en rémission complète;C93.11;Leucémie;"[""C93.11""]";[];0;8398;53
Leucémie myélomonocytaire juvénile;C93.3;Leucémie;"[""C93.3""]";[];0;8399;34
Leucémie aiguë à mégacaryocytes;C94.2;Leucémie;"[""C94.2""]";[];0;8400;31
Leucémie myéloïde aiguë mégacaryoblastique associée à t(1;22)(p13;q13);C94.20;Leucémie;"[""C94.20""]";[];0;8401;70
Leucémie à mastocytes;C94.3;Leucémie;"[""C94.3""]";[];0;8402;21
Leucémie aiguë de phénotype mixte;C95.00;Leucémie;"[""C95.00""]";[];0;8403;33
Maladie rénale tubulo-interstitielle au cours de Leucémie;"C95.90†; N16.1*";Leucémie;"[""C95.90"";""N16.1""]";[];0;8404;57
Leucémie chronique à neutrophiles;D47.1;Leucémie;"[""D47.1""]";[];0;8405;33
Péricardite Leucémique;"C95.90†; I32.8*";Leucémique;"[""C95.90"";""I32.8""]";[];0;8406;22
"Leucodermie; non classée ailleurs";L81.5;Leucodermie;"[""L81.5""]";[];0;8407;33
Leucoencéphalopathie multifocale progressive;A81.2;Leucoencéphalopathie;"[""A81.2""]";[];0;8408;44
PADMAL [Microangiopathie cérébrale pontine autosomique dominante avec Leucoencéphalopathie];"I67.88; G93.4";Leucoencéphalopathie;"[""I67.88"";""G93.4""]";[];0;8409;91
Leucomalacie cérébrale néonatale;P91.2;Leucomalacie;"[""P91.2""]";[];0;8410;32
Leuconychie congénitale;Q84.4;Leuconychie;"[""Q84.4""]";[];0;8411;23
Leucoplasie du vagin;N89.4;Leucoplasie;"[""N89.4""]";[];0;8412;20
Leucorrhée (vaginale) à Trichomonas (vaginalis);A59.0;Leucorrhée;"[""A59.0""]";[];0;8413;47
Syndrome (de): Stein-Leventhal;E28.2;Leventhal;"[""E28.2""]";[];0;8414;30
Lévocardie;Q24.1;Lévocardie;"[""Q24.1""]";[];0;8415;10
Tumeur maligne de la Lèvre;C00;Lèvre;"[""C00""]";[];0;8416;26
Tumeur maligne: Lésion à localisations contiguës de la Lèvre;C00.8;Lèvre;"[""C00.8""]";[];0;8417;60
Mélanome malin de la Lèvre;C43.0;Lèvre;"[""C43.0""]";[];0;8418;26
Tumeur maligne: Petite Lèvre;C51.1;Lèvre;"[""C51.1""]";[];0;8419;28
Mélanome in situ de la Lèvre;D03.0;Lèvre;"[""D03.0""]";[];0;8420;28
Nævus à mélanocytes de la Lèvre;D22.0;Lèvre;"[""D22.0""]";[];0;8421;31
Tumeur bénigne: Peau de la Lèvre;D23.0;Lèvre;"[""D23.0""]";[];0;8422;32
Polype des Lèvres;N84.3;Lèvre;"[""N84.3""]";[];0;8423;17
Maladie à corps de Lewy;G31.82;Lewy;"[""G31.82""]";[];0;8424;23
Venin de Lézard;T63.1;Lézard;"[""T63.1""]";[];0;8425;15
Lichen simplex chronique et prurigo;L28;Lichen;"[""L28""]";[];0;8426;35
Lichen ;L28.0;Lichen;"[""L28.0""]";[];0;8427;7
Lichen plan;L43;Lichen;"[""L43""]";[];0;8428;11
Lichen plan subaigu (actif);L43.3;Lichen;"[""L43.3""]";[];0;8429;27
Lichen nitidus;L44.1;Lichen;"[""L44.1""]";[];0;8430;14
Lichen strié;L44.2;Lichen;"[""L44.2""]";[];0;8431;12
Lichen ruber moniliforme;L44.3;Lichen;"[""L44.3""]";[];0;8432;24
Lichen scléreux et atrophique;L90.0;Lichen;"[""L90.0""]";[];0;8433;29
Pityriasis Lichénoïde chronique;L41.1;Lichénoïde;"[""L41.1""]";[];0;8434;31
Réaction Lichénoïde médicamenteuse;L43.2;Lichénoïde;"[""L43.2""]";[];0;8435;34
Maladie ou poumon des: manipulateurs de Liège;J67.3;Liège;"[""J67.3""]";[];0;8436;45
Tumeur maligne: Ligament large;C57.1;Ligament;"[""C57.1""]";[];0;8437;30
Tumeur maligne: Ligament rond;C57.2;Ligament;"[""C57.2""]";[];0;8438;29
Ligament de l’utérus ;C57.3;Ligament;"[""C57.3""]";[];0;8439;21
Ossification du Ligament longitudinal postérieur [OLLP];M48.8;Ligament;"[""M48.8""]";[];0;8440;55
Ligament rotulien;S76.1;Ligament;"[""S76.1""]";[];0;8441;17
Tuberculose avec résistance au médicament de première Ligne;"A16.9; U82.0!";Ligne;"[""A16.9"";""U82.0""]";[];0;8442;59
Mycobacterium tuberculosis résistant à un ou plusieurs médicaments de première Ligne;U82.0!;Ligne;"[""U82.0""]";[];0;8443;84
Limitation fonctionnelle motrice;U50;Limitation;"[""U50""]";[];0;8444;32
Aucune limitation ou légère Limitation fonctionnelle motrice;U50.0;Limitation;"[""U50.0""]";[];0;8445;60
Légère Limitation fonctionnelle motrice;U50.1;Limitation;"[""U50.1""]";[];0;8446;39
Limitation fonctionnelle motrice moyenne;U50.2;Limitation;"[""U50.2""]";[];0;8447;40
Limitation fonctionnelle motrice moyennement sévère;U50.3;Limitation;"[""U50.3""]";[];0;8448;51
Limitation fonctionnelle motrice sévère;U50.4;Limitation;"[""U50.4""]";[];0;8449;39
Limitation fonctionnelle motrice très sévère;U50.5;Limitation;"[""U50.5""]";[];0;8450;44
Anomalies du métabolisme des lipoprotéines et autres Lipidémies;E78;Lipidémies;"[""E78""]";[];0;8451;63
Anomalies du métabolisme des sphingolipides et autres anomalies du stockage des Lipides;E75;Lipides;"[""E75""]";[];0;8452;87
Myopathie au cours de maladie de stockage des Lipides;"E75.6†; G73.6*";Lipides;"[""E75.6"";""G73.6""]";[];0;8453;53
NLSDM [Lipidose avec surcharge en triglycérides avec myopathie];"E75.5†; G73.6*";Lipidose;"[""E75.5"";""G73.6""]";[];0;8454;63
Nécrobiose Lipoïdique;L92.1;Lipoïdique;"[""L92.1""]";[];0;8455;21
néphrose Lipoïdique;N04;Lipoïdique;"[""N04""]";[];0;8456;19
Tumeur Lipomateuse bénigne;D17;Lipomateuse;"[""D17""]";[];0;8457;26
Tumeur Lipomateuse bénigne de la peau et du tissu sous-cutané du tronc;D17.1;Lipomateuse;"[""D17.1""]";[];0;8458;70
Tumeur Lipomateuse bénigne de la peau et du tissu sous-cutané des membres;D17.2;Lipomateuse;"[""D17.2""]";[];0;8459;73
Tumeur Lipomateuse bénigne d’autres sièges;D17.7;Lipomateuse;"[""D17.7""]";[];0;8460;42
"Lipomatose; non classée ailleurs";E88.2;Lipomatose;"[""E88.2""]";[];0;8461;32
Surcharge Liquidienne;E87.7;Liquidienne;"[""E87.7""]";[];0;8462;21
Rétention Liquidienne ;R60.9;Liquidienne;"[""R60.9""]";[];0;8463;22
Syndrome de Lisker-Garcia-Ramos;"G54.8; K22.0";Lisker-Garcia-Ramos;"[""G54.8"";""K22.0""]";[];0;8464;31
Méningite à Listeria monocytogenes;"A32.1†; G01*";Listeria;"[""A32.1"";""G01""]";[];0;8465;34
Sepsis à Listeria;A32.7;Listeria;"[""A32.7""]";[];0;8466;17
Méningite et méningo-encéphalite Listériennes;A32.1†;Listérienne;"[""A32.1""]";[];0;8467;45
Listériose néonatale (disséminée);P37.2;Listériose;"[""P37.2""]";[];0;8468;33
Présence d’un taux anormal de Lithium dans le sang;R78.8;Lithium;"[""R78.8""]";[];0;8469;50
Tumeur maligne: Lobe pariétal;C71.3;Lobe;"[""C71.3""]";[];0;8470;29
Tumeur maligne: Lobe occipital;C71.4;Lobe;"[""C71.4""]";[];0;8471;30
Lobe pulmonaire surnuméraire;Q33.1;Lobe;"[""Q33.1""]";[];0;8472;28
"Tuberculose miliaire aiguë; Localisation unique et précisée";A19.0;Localisation;"[""A19.0""]";[];0;8473;59
Syphilis primaire d’autres Localisations;A51.2;Localisation;"[""A51.2""]";[];0;8474;40
Tumeur maligne: Lésion à Localisations contiguës du palais;C05.8;Localisation;"[""C05.8""]";[];0;8475;58
Tumeur maligne: Lésion à Localisations contiguës de rhinopharynx;C11.8;Localisation;"[""C11.8""]";[];0;8476;64
Tumeur maligne: Lésion à Localisations contiguës de l’œsophage;C15.8;Localisation;"[""C15.8""]";[];0;8477;62
Tumeur maligne: Lésion à Localisations contiguës du pancréas;C25.8;Localisation;"[""C25.8""]";[];0;8478;60
Lésion à Localisations contiguës d’un mélanome malin de la peau;C43.8;Localisation;"[""C43.8""]";[];0;8479;63
Tumeur maligne: Lésion à Localisations contiguës de la peau;C44.8;Localisation;"[""C44.8""]";[];0;8480;59
Tumeur maligne: Lésion à Localisations contiguës du rétropéritoine et du péritoine;C48.8;Localisation;"[""C48.8""]";[];0;8481;82
Tumeur maligne: Lésion à Localisations contiguës du sein;C50.8;Localisation;"[""C50.8""]";[];0;8482;56
Tumeur maligne: Lésion à Localisations contiguës de la vulve;C51.8;Localisation;"[""C51.8""]";[];0;8483;60
Tumeur maligne: Lésion à Localisations contiguës du corps de l’utérus;C54.8;Localisation;"[""C54.8""]";[];0;8484;69
Tumeur maligne: Lésion à Localisations contiguës de la verge;C60.8;Localisation;"[""C60.8""]";[];0;8485;60
Tumeur maligne: Lésion à Localisations contiguës de la vessie;C67.8;Localisation;"[""C67.8""]";[];0;8486;61
Tumeur maligne: Lésion à Localisations contiguës des organes urinaires;C68.8;Localisation;"[""C68.8""]";[];0;8487;70
Tumeur maligne: Lésion à Localisations contiguës de sièges autres et mal définis;C76.8;Localisation;"[""C76.8""]";[];0;8488;80
Varices d’autres Localisations;I86;Localisation;"[""I86""]";[];0;8489;30
Varices d’autres Localisations précisées;I86.8;Localisation;"[""I86.8""]";[];0;8490;40
Varices d’autres Localisations précisées;I86.88;Localisation;"[""I86.88""]";[];0;8491;40
Lymphadénite aiguë d’autres Localisations;L04.8;Localisation;"[""L04.8""]";[];0;8492;41
"Syndrome oculo-urétro-synovial [syndrome de Reiter]; Localisations multiples";M02.30;Localisation;"[""M02.30""]";[];0;8493;76
Corps étranger de Localisations autres et multiples dans la partie externe de l’œil;T15.8;Localisation;"[""T15.8""]";[];0;8494;83
Tumeur bénigne: Omoplate et os Longs du membre supérieur;D16.0;Long;"[""D16.0""]";[];0;8495;56
Tumeur bénigne: Os Longs du membre inférieur;D16.2;Long;"[""D16.2""]";[];0;8496;44
Lordose: acquise;M40.4;Lordose;"[""M40.4""]";[];0;8497;16
Priapisme de type Low-flow;N48.30;Low-flow;"[""N48.30""]";[];0;8498;26
Tumeur maligne: Luette;C05.2;Luette;"[""C05.2""]";[];0;8499;22
Lumbago avec sciatique;M54.4;Lumbago;"[""M54.4""]";[];0;8500;22
Renouvellement d’une ordonnance pour: Lunettes;Z76.0;Lunettes;"[""Z76.0""]";[];0;8501;46
Lupus vulgaire de paupière;"A18.4†; H03.1*";Lupus;"[""A18.4"";""H03.1""]";[];0;8502;26
Luxation récidivante de la rotule;M22.0;Luxation;"[""M22.0""]";[];0;8503;33
"Plaie ouverte associée à une fracture; une Luxation ou une lésion intracrânienne";S01;Luxation;"[""S01""]";[];0;8504;80
Lésion des tissus mous de stade I lors de fracture ouverte ou de Luxation de la tête;S01.87!;Luxation;"[""S01.87""]";[];0;8505;84
Lésion des tissus mous de stade II lors de fracture ouverte ou de Luxation de la tête;S01.88!;Luxation;"[""S01.88""]";[];0;8506;85
Lésion des tissus mous de stade III lors de fracture ouverte ou de Luxation de la tête;S01.89!;Luxation;"[""S01.89""]";[];0;8507;86
Lésion des tissus mous de stade I lors de fracture ouverte ou de Luxation du cou;S11.87!;Luxation;"[""S11.87""]";[];0;8508;80
Lésion des tissus mous de stade II lors de fracture ouverte ou de Luxation du cou;S11.88!;Luxation;"[""S11.88""]";[];0;8509;81
Lésion des tissus mous de stade III lors de fracture ouverte ou de Luxation du cou;S11.89!;Luxation;"[""S11.89""]";[];0;8510;82
Luxation d’une vertèbre cervicale: Niveau ;S13.10;Luxation;"[""S13.10""]";[];0;8511;42
Luxation d’une vertèbre cervicale: C1/C2;S13.11;Luxation;"[""S13.11""]";[];0;8512;40
Luxation d’une vertèbre cervicale: C2/C3;S13.12;Luxation;"[""S13.12""]";[];0;8513;40
Luxation d’une vertèbre cervicale: C3/C4;S13.13;Luxation;"[""S13.13""]";[];0;8514;40
Luxation d’une vertèbre cervicale: C4/C5;S13.14;Luxation;"[""S13.14""]";[];0;8515;40
Luxation d’une vertèbre cervicale: C5/C6;S13.15;Luxation;"[""S13.15""]";[];0;8516;40
Luxation d’une vertèbre cervicale: C6/C7;S13.16;Luxation;"[""S13.16""]";[];0;8517;40
Luxation d’une vertèbre cervicale: C7/D1;S13.17;Luxation;"[""S13.17""]";[];0;8518;40
Luxation d’une vertèbre cervicale: Autre;S13.18;Luxation;"[""S13.18""]";[];0;8519;40
Luxations multiples du cou;S13.3;Luxation;"[""S13.3""]";[];0;8520;26
Lésion des tissus mous de stade I lors de fracture ouverte ou de Luxation du thorax;S21.87!;Luxation;"[""S21.87""]";[];0;8521;83
Lésion des tissus mous de stade II lors de fracture ouverte ou de Luxation du thorax;S21.88!;Luxation;"[""S21.88""]";[];0;8522;84
Lésion des tissus mous de stade III lors de fracture ouverte ou de Luxation du thorax;S21.89!;Luxation;"[""S21.89""]";[];0;8523;85
Luxation d’une vertèbre dorsale;S23.1;Luxation;"[""S23.1""]";[];0;8524;31
Luxation d’une vertèbre dorsale: D1/D2 et D2/D3;S23.11;Luxation;"[""S23.11""]";[];0;8525;47
Luxation d’une vertèbre dorsale: D3/D4 et D4/D5;S23.12;Luxation;"[""S23.12""]";[];0;8526;47
Luxation d’une vertèbre dorsale: D5/D6 et D6/D7;S23.13;Luxation;"[""S23.13""]";[];0;8527;47
Luxation d’une vertèbre dorsale: D7/D8 et D8/D9;S23.14;Luxation;"[""S23.14""]";[];0;8528;47
Luxation d’une vertèbre dorsale: D9/D10 et D10/D11;S23.15;Luxation;"[""S23.15""]";[];0;8529;50
Luxation d’une vertèbre dorsale: D11/D12;S23.16;Luxation;"[""S23.16""]";[];0;8530;40
Luxation d’une vertèbre dorsale: D12/L1;S23.17;Luxation;"[""S23.17""]";[];0;8531;39
Luxation d’une vertèbre lombaire;S33.1;Luxation;"[""S33.1""]";[];0;8532;32
Luxation d’une vertèbre lombaire: L1/L2;S33.11;Luxation;"[""S33.11""]";[];0;8533;39
Luxation d’une vertèbre lombaire: L2/L3;S33.12;Luxation;"[""S33.12""]";[];0;8534;39
Luxation d’une vertèbre lombaire: L3/L4;S33.13;Luxation;"[""S33.13""]";[];0;8535;39
Luxation d’une vertèbre lombaire: L4/L5;S33.14;Luxation;"[""S33.14""]";[];0;8536;39
Luxation d’une vertèbre lombaire: L5/S1;S33.15;Luxation;"[""S33.15""]";[];0;8537;39
Plaie ouverte associée à une fracture ou une Luxation;S61;Luxation;"[""S61""]";[];0;8538;53
Lésion des tissus mous de stade I lors de fracture ouverte ou de Luxation du poignet et de la main;S61.87!;Luxation;"[""S61.87""]";[];0;8539;98
Lésion des tissus mous de stade II lors de fracture ouverte ou de Luxation du poignet et de la main;S61.88!;Luxation;"[""S61.88""]";[];0;8540;99
Lésion des tissus mous de stade III lors de fracture ouverte ou de Luxation du poignet et de la main;S61.89!;Luxation;"[""S61.89""]";[];0;8541;100
Luxation du poignet: Autre;S63.08;Luxation;"[""S63.08""]";[];0;8542;26
Luxation de la rotule;S83.0;Luxation;"[""S83.0""]";[];0;8543;21
Lésion des tissus mous de stade I lors de fracture ouverte ou de Luxation du pied;S91.87!;Luxation;"[""S91.87""]";[];0;8544;81
Lésion des tissus mous de stade II lors de fracture ouverte ou de Luxation du pied;S91.88!;Luxation;"[""S91.88""]";[];0;8545;82
Lésion des tissus mous de stade III lors de fracture ouverte ou de Luxation du pied;S91.89!;Luxation;"[""S91.89""]";[];0;8546;83
Luxation d’un (des) orteil(s);S93.1;Luxation;"[""S93.1""]";[];0;8547;29
Luxation d’un (des) orteil(s): Sans autre précision;S93.10;Luxation;"[""S93.10""]";[];0;8548;51
Luxation ouverte du pied;"S93.30; S91.87!";Luxation;"[""S93.30"";""S91.87""]";[];0;8549;24
Méningite au cours de maladie de Lyme;"A69.2†; G01*";Lyme;"[""A69.2"";""G01""]";[];0;8550;37
Polynévrite au cours de la maladie de Lyme;"A69.2†; G63.0*";Lyme;"[""A69.2"";""G63.0""]";[];0;8551;42
"Lymphœdème après mastectomie (partielle) (avec Lymphadénectomie); stade I";I97.20;Lymphadénectomie;"[""I97.20""]";[];0;8552;73
"Lymphœdème après mastectomie (partielle) (avec Lymphadénectomie); stade II";I97.21;Lymphadénectomie;"[""I97.21""]";[];0;8553;74
Maladie due au VIH avec Lymphadénite aiguë;"B23.8; L04.9";Lymphadénite;"[""B23.8"";""L04.9""]";[];0;8554;42
Lymphadénite mésentérique (aiguë) (chronique);I88.0;Lymphadénite;"[""I88.0""]";[];0;8555;45
Lymphadénite aiguë du tronc;L04.1;Lymphadénite;"[""L04.1""]";[];0;8556;27
Maladie due au VIH avec Lymphadénopathie généralisée;"B23.8; R59.1";Lymphadénopathie;"[""B23.8"";""R59.1""]";[];0;8557;52
Lymphangiectasie;I89.0;Lymphangiectasie;"[""I89.0""]";[];0;8558;16
Lymphangiectasie intestinale;I89.09;Lymphangiectasie;"[""I89.09""]";[];0;8559;28
Lymphangiectasie du scrotum;"I89.09†; N51.8*";Lymphangiectasie;"[""I89.09"";""N51.8""]";[];0;8560;27
Lymphangite;I89.1;Lymphangite;"[""I89.1""]";[];0;8561;11
Lymphangite aiguë;L03;Lymphangite;"[""L03""]";[];0;8562;17
Oblitération des vaisseaux Lymphatiques suite à mastectomie;I97.2;Lymphatique;"[""I97.2""]";[];0;8563;59
Sporotrichose Lympho-cutanée;B42.1;Lympho-cutané;"[""B42.1""]";[];0;8564;28
"Lymphœdème du (des) membre(s) supérieur(s) et inférieur(s); stade I";I89.00;Lymphœdème;"[""I89.00""]";[];0;8565;67
"Lymphœdème du (des) membre(s) supérieur(s) et inférieur(s); stade II";I89.01;Lymphœdème;"[""I89.01""]";[];0;8566;68
"Lymphœdème héréditaire du (des) membre(s) supérieur(s) et inférieur(s); stade I";Q82.00;Lymphœdème;"[""Q82.00""]";[];0;8567;79
"Lymphœdème héréditaire du (des) membre(s) supérieur(s) et inférieur(s); stade II";Q82.01;Lymphœdème;"[""Q82.01""]";[];0;8568;80
"Lymphœdème héréditaire du (des) membre(s) supérieur(s) et inférieur(s); stade III";Q82.02;Lymphœdème;"[""Q82.02""]";[];0;8569;81
Maladie due au VIH avec pneumonie Lymphoïde interstitielle;"B22; B48.5";Lymphoïde;"[""B22"";""B48.5""]";[];0;8570;58
Maladie rénale tubulo-interstitielle au cours d’un Lymphome;"C85.9†; N16.1*";Lymphome;"[""C85.9"";""N16.1""]";[];0;8571;59
Lymphome méditerranéen;C88.30;Lymphome;"[""C88.30""]";[];0;8572;22
Maladie Lymphoproliférative post-transplantation polymorphe sans mention de rémission;C88.70;Lymphoprolifératif;"[""C88.70""]";[];0;8573;85
Maladie Lymphoproliférative post-transplantation polymorphe en rémission complète;C88.71;Lymphoprolifératif;"[""C88.71""]";[];0;8574;81
Mâchoire supérieure;S02.4;Mâchoire;"[""S02.4""]";[];0;8575;19
Mâchoire inférieure (mandibule);S02.6;Mâchoire;"[""S02.6""]";[];0;8576;31
Macrocéphalie;Q75.3;Macrocéphalie;"[""Q75.3""]";[];0;8577;13
Macroglossie (congénitale);Q38.2;Macroglossie;"[""Q38.2""]";[];0;8578;26
"Streptococcus pneumoniae résistant à la pénicilline; à l’oxacilline; aux Macrolides; aux oxazolidinones ou aux streptogramines";U80.1!;Macrolides;"[""U80.1""]";[];0;8579;126
"Streptococcus pneumoniae résistant à la pénicilline ou à l’oxacilline et le cas échéant aux Macrolides;aux oxazolidinones ou aux streptogramines";U80.10!;Macrolides;"[""U80.10""]";[];0;8580;144
"Streptococcus pneumoniae résistant aux Macrolides; aux oxazolidinones ou aux streptogramines et nonrésistant à la pénicilline ou à l’oxacilline";U80.11!;Macrolides;"[""U80.11""]";[];0;8581;143
Macrophtalmie;Q11.3;Macrophtalmie;"[""Q11.3""]";[];0;8582;13
Macrostomie;Q18.4;Macrostomie;"[""Q18.4""]";[];0;8583;11
Macrothrombocytopénie autosomique dominant;D69.41;Macrothrombocytopénie;"[""D69.41""]";[];0;8584;42
Macrotie;Q17.1;Macrotie;"[""Q17.1""]";[];0;8585;8
Pied de Madura ;B47.9;Madura;"[""B47.9""]";[];0;8586;15
Carence en Magnésium;E61.2;Magnésium;"[""E61.2""]";[];0;8587;20
"Syndrome oculo-urétro-synovial [syndrome de Reiter]; Main";M02.34;Main;"[""M02.34""]";[];0;8588;57
"Maladie de Still de l’adulte; Main";M06.14;Main;"[""M06.14""]";[];0;8589;34
Ténosynovite sèche de la Main et du poignet;M70.0;Main;"[""M70.0""]";[];0;8590;43
"Ostéonécrose médicamenteuse; Main";M87.14;Main;"[""M87.14""]";[];0;8591;33
Lésions traumatiques superficielles multiples du poignet et de la Main;S60.7;Main;"[""S60.7""]";[];0;8592;70
Plaies ouvertes multiples du poignet et de la Main;S61.7;Main;"[""S61.7""]";[];0;8593;50
Plaie ouverte d’autres parties du poignet et de la Main;S61.8;Main;"[""S61.8""]";[];0;8594;55
Paume de la Main;S61.80;Main;"[""S61.80""]";[];0;8595;16
Fracture au niveau du poignet et de la Main;S62;Main;"[""S62""]";[];0;8596;43
Fracture ouverte de la Main;"S62.8; S61.87!";Main;"[""S62.8"";""S61.87""]";[];0;8597;27
Lésion traumatique du nerf médian au niveau du poignet et de la Main;S64.1;Main;"[""S64.1""]";[];0;8598;68
Lésion traumatique du nerf radial au niveau du poignet et de la Main;S64.2;Main;"[""S64.2""]";[];0;8599;68
Lésion traumatique de multiples nerfs au niveau du poignet et de la Main;S64.7;Main;"[""S64.7""]";[];0;8600;72
Lésion traumatique d’autres nerfs au niveau du poignet et de la Main;S64.8;Main;"[""S64.8""]";[];0;8601;68
Lésion traumatique de multiples vaisseaux sanguins au niveau du poignet et de la Main;S65.7;Main;"[""S65.7""]";[];0;8602;85
Lésion traumatique d’autres vaisseaux sanguins au niveau du poignet et de la Main;S65.8;Main;"[""S65.8""]";[];0;8603;81
Lésion traumatique d’autres muscles et tendons au niveau du poignet et de la Main;S66.8;Main;"[""S66.8""]";[];0;8604;81
Lésions traumatiques multiples du poignet et de la Main;S69.7;Main;"[""S69.7""]";[];0;8605;55
Séquelles d’une fracture au niveau du poignet et de la Main;T92.2;Main;"[""T92.2""]";[];0;8606;59
Maladie due au VIH avec Malabsorption intestinale;"B23.8; K90.9";Malabsorption;"[""B23.8"";""K90.9""]";[];0;8607;49
Malabsorption intestinale;K90;Malabsorption;"[""K90""]";[];0;8608;25
Ostéoporose consécutive à une Malabsorption post-chirurgicale avec fracture pathologique;M80.3;Malabsorption;"[""M80.3""]";[];0;8609;88
Ostéoporose consécutive à une Malabsorption post-chirurgicale;M81.3;Malabsorption;"[""M81.3""]";[];0;8610;61
Ostéomalacie de l’adulte par Malabsorption;M83.2;Malabsorption;"[""M83.2""]";[];0;8611;42
Malformation congénitale de l’orbite;Q10.7;Malformation;"[""Q10.7""]";[];0;8612;36
